Tag Value,Owner Reputation,Owner User ID,Owner User Type,Owner Display Name,Is Answered,View Count,Answer Count,Score,Question ID,Gold Badges,Silver Badges,Bronze Badges
"python, qgis, pyqgis",1,22927104,registered,Richard B,FALSE,16,0,0,78126652,0,0,1
"astrojs, bun, elysiajs",404,5529867,registered,iljon,FALSE,12,0,-2,78142083,0,2,11
"docker, dockerfile, docker-build",4924,2340285,registered,fdmillion,FALSE,273,1,3,74585580,1,5,17
"python, xgboost, amazon-sagemaker, xgbregressor",17108,283538,registered,cs0815,TRUE,819,2,1,72097296,4,8,21
"github-pages, blogs, favicon, jekyll-theme, chirpy",1,23579491,registered,Yassine,FALSE,11,0,0,78142074,0,0,1
"swiftui, visionos",506,90267,registered,Ethan,FALSE,41,1,1,78022242,1,3,13
"eloquent, partitioning",71,7826019,registered,Prachi K.,FALSE,598,1,5,46932905,0,0,3
"ios, realitykit, visionos, usdz",1042,295015,registered,Mohammad Abdurraafay,FALSE,10,0,0,78142064,0,4,14
"model, parent-child, hierarchy, laravel-10, listings",1,23576376,registered,Dilip Kumar S,FALSE,9,0,0,78141288,0,0,1
"sql, mysql, spring-batch",824,6271234,registered,Flyout91,FALSE,21,0,0,78142018,1,5,17
windows-terminal,43,9983715,registered,cherieodu,TRUE,1275,2,1,70042845,0,0,4
"c#, unit-testing, visual-studio-2022, mstest, microsoft-fakes",1542,1140030,registered,Yevgeniy P,TRUE,484,2,1,76982751,1,3,11
"c#, microsoft-graph-api",1649,491284,registered,Kevin O&#39;Donovan,TRUE,1168,1,2,76004066,1,4,17
python,6785,1306168,registered,matanc1,TRUE,531005,28,306,25389095,2,6,16
"r, directory, rstudio",539,3380666,registered,user3380666,TRUE,114139,5,42,22432344,1,3,4
prolog,13,20394009,registered,JUAN FERNANDO MUNOZ BARRAGAN,TRUE,43,1,0,78125184,0,0,1
"javascript, r, shiny, selectize.js",624,16623197,registered,Noskario,TRUE,21,1,0,78140979,0,1,10
"amazon-dynamodb, aws-sdk-java-2.0",310,4115835,registered,Loren,FALSE,8,0,0,78142052,1,2,13
"git, gitlab, gitlab-pages",19003,1956558,registered,Juliatzin,TRUE,31549,5,50,55596789,2,11,22
"sql, t-sql, pivot",41,6595237,registered,McDuff,FALSE,11,0,-2,78142051,0,1,6
"excel, vba, textbox, controls",29,19109325,registered,Frustrated_Coder,TRUE,145,1,1,74946203,0,0,5
"wal, cloudnative-pg",1602,3030875,registered,Brainless,TRUE,189,2,1,77604500,1,4,15
anylogic,31,23366285,registered,Sara,FALSE,15,1,0,78142006,0,0,4
"azure, user-interface, selenium-webdriver, ui-automation",1,13887847,registered,alekbay,FALSE,10,0,0,78142048,0,0,1
"c, embedded, spi, serial-communication",51,16624483,registered,Annakkili Arumugam,FALSE,216,1,0,75372748,0,0,4
"mysql, sql, date, datetime, console",8999,5476782,registered,Evhz,TRUE,315368,16,176,36374335,5,17,30
"configuration, neovim",411,16626443,registered,Mo0rBy,FALSE,22,1,0,78093440,0,3,12
"html, css, localization, bidirectional",1987,386591,registered,Anas Nakawa,TRUE,812,3,6,6504577,1,4,21
linux,8324,1420382,registered,Reck,TRUE,613,2,3,23957769,2,8,15
"c#, .net, maui",1,23042848,registered,coyotesword,TRUE,240,2,0,77603874,0,0,1
"c#, dependency-injection, tdd, inversion-of-control, base-class-library",85,1135767,registered,Michiel Vlootman,TRUE,1089,1,7,8768825,0,0,4
"video, video-streaming, drm, m3u, mpd",1,23579455,registered,Bieel0527,FALSE,8,0,0,78142036,0,0,1
"c#, asp.net, sms, smpp",1,22687263,registered,Lavkush Tyagi,FALSE,7,0,0,78142034,0,0,1
"html, css, localization, bidirectional",1987,386591,registered,Anas Nakawa,TRUE,812,3,6,6504577,1,4,21
linux,8324,1420382,registered,Reck,TRUE,613,2,3,23957769,2,8,15
"c#, .net, maui",1,23042848,registered,coyotesword,TRUE,240,2,0,77603874,0,0,1
"c#, dependency-injection, tdd, inversion-of-control, base-class-library",85,1135767,registered,Michiel Vlootman,TRUE,1089,1,7,8768825,0,0,4
"video, video-streaming, drm, m3u, mpd",1,23579455,registered,Bieel0527,FALSE,8,0,0,78142036,0,0,1
"c#, asp.net, sms, smpp",1,22687263,registered,Lavkush Tyagi,FALSE,7,0,0,78142034,0,0,1
"java, netbeans, utf-8",1685,364414,registered,sjain,TRUE,25960,5,10,4896311,1,3,11
"laravel, whatsapp-cloud-api",9,19467406,registered,newdev,FALSE,25,0,0,78137112,0,0,4
"html, css, twitter-bootstrap, bootstrap-5",1,21005294,registered,Dheeraj sonkekar,FALSE,18,0,-1,78139731,0,0,1
"php, ssh, sftp, ssh2-sftp",623,954184,registered,Yirmiyahu Fischer,FALSE,24,0,0,78142028,1,5,15
"c#, itext7, catia",127,8677989,registered,CodeCatia,FALSE,54,0,0,78102316,0,1,9
"security, encryption, passwords, sudo",390,680427,registered,Sam Britt,TRUE,1334,5,13,9163405,0,1,10
"node.js, npm, node-gyp, npm-config",304,13328625,registered,InvalidHop,TRUE,10161,2,9,75647270,1,2,11
"reactjs, django, socket.io",1,13901570,registered,Abhay Chandra,FALSE,13,0,-1,78141937,0,0,3
"android, kotlin, android-studio",1,23371983,registered,ChaKii,FALSE,28,0,-3,78127471,0,0,1
"linux, printing, odt",1,3888620,registered,ChasVircio,FALSE,22,0,-1,78142016,0,0,1
typescript,982,8940624,registered,Chris A,TRUE,45,2,1,78126454,1,4,19
"c#, .net, visual-studio, amazon-elastic-beanstalk, aws-toolkit",3,23434632,registered,Ben Dove,FALSE,10,0,0,78142010,0,0,2
"git, github, github-api",1,12286055,registered,Dave Haron,FALSE,25,1,0,78139670,0,0,1
"docker, google-app-engine, fastapi, gcloud, large-language-model",11,23258328,registered,vijabhishek70,FALSE,20,0,1,78142014,0,0,1
"java, android, android-mediaplayer",11,21703325,registered,Triya Roy,FALSE,23,0,0,78138726,0,0,1
"pytorch, onnx, seq2seq",149,2194898,registered,Dodiak,FALSE,10,0,0,78142012,0,0,6
"apache-kafka, apache-kafka-streams",11,1916496,registered,subbu kandula,FALSE,10301,1,1,73823931,1,1,3
"javascript, reactjs, react-dnd",101,10016446,registered,manuel taveras,FALSE,14863,3,3,70334925,1,1,4
"jenkins, continuous-integration, jenkins-pipeline",467,8304056,registered,Rafael Augusto,FALSE,10607,1,2,57156171,1,2,16
"python, machine-learning, computer-vision, conv-neural-network, pytorch",83,5923804,registered,Sasha Chepurnoi,FALSE,8756,1,1,45359111,0,1,7
"c#, automapper, automapper-13",3617,2228526,registered,JD Davis,FALSE,24,0,0,78141639,1,8,21
"python-3.x, csv, pdf, adobe, fdf",11,23566350,registered,TripitakaBC,FALSE,41,1,1,78132744,0,0,2
powerapps,3,20815376,registered,Hipman,TRUE,281,2,0,78081464,0,0,2
"java, jaxb, jaxb-ri",3099,7584240,registered,BATMAN_2008,FALSE,66,1,1,78122874,1,7,21
"arrays, c, string, struct",2103,7462275,registered,Stef1611,TRUE,44,1,1,78141912,1,5,19
"ruby-on-rails, sharepoint",41,16074502,registered,Pedro Diogo,FALSE,13,0,0,78141757,0,0,5
"java, spring-boot, tomcat",929,4037594,registered,Haem,TRUE,3905,2,0,54342016,3,9,20
"xml, inno-setup",782,475836,registered,Sunil Sharma,TRUE,13260,1,16,11250266,1,2,11
"ubuntu, apt, snap",723,1935424,registered,JohnA,FALSE,17,1,0,78141923,1,3,14
"zip, julia, filesystems",165,14722363,registered,Sean C,FALSE,254,2,1,67796348,0,0,6
"terraform, terraform-provider-azure",141,8793376,registered,425devon,TRUE,2854,3,7,57118193,0,1,5
sass,1961,2893733,registered,Alessandro_Russo,TRUE,162,1,1,60399533,1,7,22
"python, opencv, aruco",1,22435451,registered,Bene_Paul,FALSE,146,1,0,76961632,0,0,1
"reactjs, jestjs, enzyme",5035,5433335,registered,mdmb,TRUE,73806,16,41,50843511,1,7,18
typescript-eslint,666,3408342,registered,tukusejssirs,TRUE,6,1,0,78141733,1,5,17
"jenkins, jenkins-plugins",609,489517,registered,Dennys,TRUE,225,2,1,20124178,1,2,12
"android, ios, firebase, firebase-authentication, fingerprint",334,3573207,registered,Albert,TRUE,12385,4,5,39245256,1,4,17
"python-3.x, github-actions, ansible-2.x, github-actions-self-hosted-runners",31,7092553,registered,HBach,FALSE,27,0,0,78141986,0,1,6
"python, pandas, regex",91,22762430,registered,Nicolas,TRUE,51,2,0,78140901,0,0,7
"c#, sql, oracle",11,18772947,registered,Success Imamun,FALSE,73,0,-2,78139512,0,0,2
"python-3.10, sqlite3-python",43,14235796,registered,dionkal,FALSE,7,0,0,78141985,0,0,5
"python-3.x, pandas",9,16807974,registered,uniset111,TRUE,27,2,0,78141778,0,0,2
base64,990,848513,registered,kneidels,FALSE,11,0,0,78141982,1,4,20
"user-interface, command, dm-script",577,21561865,registered,ChenZX,TRUE,22,1,2,78135986,0,0,7
zustand,367,7054759,registered,falah mahmood,FALSE,283,1,1,77788021,1,2,10
typescript,128,6850209,registered,Andy Bonner,TRUE,44,1,0,78130719,0,1,7
"javascript, html, css, css-selectors, web-frontend",5,21870599,registered,Murtaza Ali,TRUE,39,1,-2,78141449,0,0,3
"wordpress, firebase, github, next.js",91,11089768,registered,Adewale Olaoye,FALSE,13,0,0,78141977,0,0,9
odoo,1031,2587931,registered,Kaikus,FALSE,10,0,0,78141975,1,2,13
"pandas, apache-arrow, feather, vaex",3463,4129091,registered,tsorn,TRUE,4001,1,13,67910612,1,6,16
"scala, if-statement",11,23576030,registered,Naveenkumar,TRUE,51,3,1,78139630,0,0,1
"ios, swift, uitableview, uikit",1030,3256150,registered,anuj,TRUE,710,2,0,48632214,1,3,14
"algorithm, math, data-structures, time-complexity, kadanes-algorithm",21,23576174,registered,idamianwalt,TRUE,79,2,2,78140165,0,0,2
"azure, cors, azure-web-app-service",905,1729970,registered,Jorge Zuverza,FALSE,28,0,0,78141702,0,4,15
"laravel, laravel-blade",2846,5584215,registered,Noob Coder,TRUE,98699,13,59,37503627,1,5,17
"typescript, playwright",43048,1581090,registered,Alex,TRUE,20937,4,8,74428353,5,12,26
"r, lubridate, data-wrangling, mutate",512,7665848,registered,Sam,TRUE,61,3,1,78139811,0,3,16
"sql, sql-server",23,6452554,registered,KH19,FALSE,33,0,0,78141964,0,0,5
"javascript, reactjs, jestjs, react-testing-library",133,8162267,registered,stdnik,FALSE,23,0,0,78141901,0,1,9
"php, wordpress, woocommerce, backend, hook-woocommerce",171,11383085,registered,Dane,TRUE,2192,2,4,55760015,0,0,8
"python, artificial-intelligence, cpu, huggingface-transformers, ctransformers",51,19697395,registered,DevEnma,TRUE,4710,2,2,77630013,0,1,3
".htaccess, zip, extension-methods, php",11463,598096,registered,Lucky13,TRUE,15853,2,1,15378554,3,4,15
"javascript, node.js, bots",1,21005079,registered,MarioCoder911,FALSE,15,0,-1,78141963,0,0,3
"java, spring, spring-boot, spring-data-jpa, spring-data",55,20982166,registered,Janeth Jackson,TRUE,74,3,0,78138800,0,0,5
"php, laravel",11,23573005,registered,Crypticity,TRUE,35,1,0,78137663,0,0,1
"graphql, sitecore",20735,325521,registered,Shiva,FALSE,15,0,0,78134732,8,18,32
"python, python-3.x, pandas, dataframe, merge",4953,1519058,registered,Enissay,TRUE,69,3,1,77602885,3,10,27
"git, git-filter-repo",15,6667535,registered,Dietmar Zabel,FALSE,43,3,0,78140146,0,0,3
"javascript, laravel, bootstrap-5",33,21035229,registered,Yuto,FALSE,19,1,-1,78141387,0,0,6
"javascript, reactjs, postgresql, next.js, supabase",57,18726982,registered,idevelopapps,TRUE,24,1,0,78128973,0,0,8
"excel, vba, finance",7,10043130,registered,auston215,FALSE,23,0,0,78141958,0,0,3
"python, google-drive-api",445,5795116,registered,jatin rajani,TRUE,38044,11,29,60739653,1,3,13
"playwright, playwright-test",863,10352684,registered,utkarsh-k,TRUE,1865,2,2,77005165,0,3,17
"java, spring, spring-boot, jackson",788,6805336,registered,Dave,TRUE,85200,8,38,41876037,1,4,11
"reactjs, typescript, vite, turborepo",96,5277580,registered,Eric,FALSE,15,0,0,78141955,0,0,4
"angular, typescript",21,22642634,registered,Kuldip Baldaniya,FALSE,38,2,0,78140549,0,0,5
"python, bioinformatics, biopython, pdb, pdb-files",25,18253668,registered,Irene Ferfoglia,FALSE,12,0,0,78141949,0,0,3
"java, diffie-hellman",321,1397215,registered,user1397215,TRUE,2606,2,-1,27914464,1,2,11
"android, react-native, webview, keyboard",507,1515896,registered,gyosko,FALSE,16,1,0,78129160,1,2,13
"spring, cassandra, spring-data-cassandra",749,9213957,registered,Soheil Rahsaz,TRUE,27,1,1,78119337,0,5,19
java,5,20570843,registered,Nguyễn Anh Đức,FALSE,17,0,0,78141942,0,0,2
"r, ggplot2, bioinformatics",1,10776204,registered,Emir Sezer,FALSE,21,0,0,78141708,0,0,1
"javascript, arrays, 2048",46,23155424,registered,absolutely not the the,TRUE,60,1,-6,77935542,0,0,5
"spring, cassandra, spring-data-cassandra",749,9213957,registered,Soheil Rahsaz,TRUE,27,1,1,78119337,0,5,19
java,5,20570843,registered,Nguyễn Anh Đức,FALSE,17,0,0,78141942,0,0,2
"r, ggplot2, bioinformatics",1,10776204,registered,Emir Sezer,FALSE,21,0,0,78141708,0,0,1
"javascript, arrays, 2048",46,23155424,registered,absolutely not the the,TRUE,60,1,-6,77935542,0,0,5
"python-3.x, pytorch, face, facial-identification",846,1783739,registered,Mikee,FALSE,6,0,0,78141940,1,2,15
"azure, active-directory, azure-runbook, hybrid-runbook-worker",1,23579227,registered,Pointless,FALSE,14,0,0,78141939,0,0,1
"react-native, react-native-navigation, wix-react-native-navigation, exponentjs",1923,7473544,registered,vaklinzi,TRUE,25060,11,12,42408034,1,6,15
"r, colors, color-space, hsl, cieluv",1,23248019,registered,Chhavi Sachdeva,FALSE,21,0,0,78140002,0,0,1
"azure, docker, docker-compose, azure-pipelines, pipeline",53,7143086,registered,Jamiu Adeleke,FALSE,3333,1,2,71298369,0,1,5
"matlab, audio, signal-processing",21,14238467,registered,jukebox41188,FALSE,8,0,0,78141932,0,0,2
"php, wordpress",11,12293129,registered,Subrata,FALSE,19,0,0,78141400,0,0,3
"android, linux, serial-port, uart",15,8568835,registered,Chuong Tran,FALSE,23,0,-1,78141929,0,2,2
"html, css, button",3,22905444,registered,Sara Zaheer,TRUE,21,1,-1,78141732,0,0,2
"tcp, activemq-classic",23,8272854,registered,Kyle Dumouchelle,FALSE,32,0,0,78124524,0,0,4
"reactjs, yup",53,9638456,registered,PokemonTrainer555,TRUE,5019,2,2,54649819,0,1,4
"c, multithreading, ucontext",11,9846777,registered,user9846777,TRUE,120,1,1,77299082,0,0,3
"python, pyside6",23,8715887,registered,Masquerade,FALSE,38,1,1,78137283,0,1,4
"django, django-migrations, blue-green-deployment, sqlmigrations",5125,6611672,registered,Johnny Metz,FALSE,39,0,0,78050409,4,9,23
"c#, .net, arrays, immutability",19462,9642,registered,Neil C. Obremski,TRUE,19905,10,29,210428,3,11,21
roomle,1,22516815,registered,michu,FALSE,6,0,0,78141918,0,0,1
php,1359,1345143,registered,Joe Shamuraq,TRUE,35,1,0,78141707,1,3,14
"python, path-finding",1,14241666,registered,Jonathan,FALSE,17,1,-1,78141886,0,0,2
r,1266,17049772,registered,Yacine Hajji,TRUE,36,1,3,78141625,1,3,18
"python, mqtt, flux, telegraf, influxdb-2",1,23563115,registered,FaMolano,FALSE,22,0,0,78141480,0,0,2
"asp.net-core, authentication, signalr, openiddict",3417,1515307,registered,James Hancock,FALSE,16,0,0,78141909,1,4,17
"html, google-chrome, autofill",583,5749086,registered,Dexter CD,TRUE,2906,1,6,68323955,0,4,14
"performance, aggregate-functions, python-polars",293,11749309,registered,JJ Fantini,FALSE,36,0,0,78141621,0,2,12
"php, symfony, doctrine-orm, api-platform.com",2152,1436998,registered,Abude,TRUE,34,1,0,78130377,1,7,19
"git, push, subdirectory",1,14183805,registered,Dysalia,FALSE,50,1,0,78141534,0,0,1
"next.js, routes, next-link",11,20463926,registered,Lewis Wachira,FALSE,27,1,0,78138038,0,0,3
"powershell, powershell-5.1",25,19298906,registered,Frenchineer Gaming,TRUE,6048,2,1,72546793,0,1,5
"ios, angular, typescript, microsoft-edge",1,23559584,registered,DelioAntus,FALSE,30,0,-3,78127106,0,0,2
"neo4j, cypher",1,21962129,registered,Emar2708,FALSE,23,1,0,78137379,0,0,1
"java, recursion, binary-tree",1,23571284,registered,Varun Chauhan,FALSE,20,0,0,78136244,0,0,1
"react-native, expo",210,17709311,registered,Saraf,FALSE,5,0,0,78141897,0,1,11
"json, apache-nifi, jolt",309,6699811,registered,Thiyagaraj Narayanan,FALSE,17,1,0,78140550,0,3,8
"javascript, css, svelte",2749,3566441,registered,munHunger,FALSE,13,0,0,78141896,1,6,18
"php, wordpress, plugins, wordpress-plugin-creation, ioncube",41,17526446,registered,Armin Namayandeh,TRUE,10484,2,4,72882512,1,1,3
"typo3, typoscript, extbase",13,22933933,registered,Naseem Toumeh,FALSE,34,1,0,78141046,0,0,2
"python, bash, docker",55,13349601,registered,Vansh,FALSE,30,0,0,78141894,0,0,8
"javascript, node.js, eslint",4169,4108919,registered,forrert,TRUE,22042,4,16,51626292,1,11,20
"php, mysql, pdo, mysql-8.0",6326,518703,registered,M1ke,TRUE,69,1,3,78141314,3,9,24
"java, datetime, java-8, milliseconds, java-time",19301,1123501,registered,Georgios Syngouroglou,TRUE,593970,15,425,23944370,3,12,25
r,965,5142717,registered,temor,TRUE,52,3,-1,78141769,1,2,15
"wcf, corewcf",525,729400,registered,user729400,FALSE,407,1,1,75414340,1,2,12
"excel, vba, userform",15,18645988,registered,trough,TRUE,37,1,1,78141552,0,0,4
"python, azure, azureservicebus, servicebus",1,19023998,registered,Stefan Beyer,FALSE,39,0,0,78141788,0,0,3
"reactjs, react-native, carousel, react-native-gesture-handler",49,16965892,registered,melbel,TRUE,41,1,1,78052100,0,0,6
"excel, vba, userform",75,9364641,registered,L Rogers,FALSE,33,0,0,78141887,0,0,9
"game-maker-studio-2, game-maker-language",11,23567428,registered,StupidParamecium,FALSE,14,0,1,78133445,0,0,2
"google-cloud-platform, pulumi, pulumi-python",471,1382278,registered,user1382278,FALSE,31,0,0,78139351,1,2,16
"r, shiny, bootstrap-5, dt, bslib",43,19733913,registered,fredv,TRUE,28,1,1,78140942,0,0,3
"python-3.x, enums, bitwise-operators",15803,3719459,registered,Paebbels,TRUE,41185,3,32,36829820,6,16,34
"android, kotlin",29,22266576,registered,AverageMoss,TRUE,146,2,2,77539913,0,0,4
"sql-server, ssis, etl, sql-agent-job, network-drive",1,23538762,registered,Cibor28,FALSE,51,1,0,78110070,0,0,1
"prometheus, promql",1,23562969,registered,Ashik Hathi,FALSE,23,1,0,78140445,0,0,1
"vb.net, reporting-services, powerbi-paginated-reports",59,14695330,registered,Kinggpuu,FALSE,11,0,0,78141874,0,0,6
"javascript, reactjs, queryselector",47,16398326,registered,Monzurul Islam,FALSE,25,0,-1,78141848,0,0,2
"sql, group-by, sum, case",21,9185126,registered,Humblefool,TRUE,39,2,-1,78140355,0,0,4
"python, zip",194,12051879,registered,idan ovadia,FALSE,29,1,0,78141297,0,3,11
"typescript, subtyping, template-literal-types",1052364,157247,registered,T.J. Crowder,TRUE,31,1,2,78139614,0,0,100
"c++, openmp",97,5799173,registered,Jakub Homola,FALSE,40,0,0,78141867,0,0,7
"asp.net, rest, asp.net-core, asp.net-web-api",11,23094266,registered,MathematicalBeast,FALSE,18,0,1,78141865,0,0,1
"php, jquery, woocommerce, woocommerce-bookings",964,1319778,registered,SolaceBeforeDawn,TRUE,224,1,0,76388202,1,5,12
microsoft-graph-api,1,23410530,registered,user23410530,FALSE,4,0,0,78141863,0,0,1
"java, android, spotify",1,23576631,registered,HeyMacarena,FALSE,16,0,0,78140144,0,0,2
"javascript, reactjs, react-hooks",340,13776058,registered,Navaneeth Reddy,TRUE,42,1,1,78141100,0,1,13
"node.js, sip, asterisk, asteriskami",5,21895630,registered,Sezer Can Kaynar,FALSE,18,0,-1,78140360,0,0,2
"python-3.x, python-trio",3034,10909029,registered,jupiterbjy,TRUE,32,1,1,78131609,1,7,20
"apache-kafka, airflow, streaming, event-driven",692,10003981,registered,ASHISH M.G,FALSE,17,0,0,78141795,1,3,14
"python, django, rest, django-rest-framework, postman",463,7418078,registered,Negar Moshtaghi,TRUE,30704,3,12,47874233,1,4,18
"excel, vba",3,22133827,registered,NikolayL92,TRUE,60,1,0,76557622,0,0,2
"delphi, firedac, fastreport",3348,359671,registered,philnext,FALSE,44,0,-1,78082880,1,7,23
"javascript, jquery, html, inline-code",35520,811785,registered,Saeed Neamati,TRUE,57813,5,8,7050586,5,15,35
"visual-studio, visual-studio-2017",21652,502537,registered,RickAndMSFT,TRUE,146310,3,339,42662444,4,13,27
"javascript, filereader",10863,457392,registered,Andy,TRUE,2657,1,5,71855251,4,10,18
".net-core, powershell-core",471,9004612,registered,spongyryno,TRUE,1397,2,2,54617896,0,1,12
